Source,Target,Weight,Floor,Category
S&P,Mega Bangna,1,2F,Food & Beverage
S&P,Mega Bangna,1,1F,Food & Beverage
SAEMAEUL SIKDANG,Mega Bangna,1,2F,Food & Beverage
SAINT ETOILE,Mega Bangna,1,1F,Food & Beverage
SALOMON,Mega Bangna,1,2F,Fashion & Apparel
SAMSONITE,Mega Bangna,1,1F,Fashion & Apparel
SAMSUNG,Mega Bangna,1,2F,Technology & Electronics
SANTA FE' STEAK,Mega Bangna,1,2F,Food & Beverage
SARIN,Mega Bangna,1,1F,Fashion & Apparel
SATUR,Mega Bangna,1,1F,Fashion & Apparel
SAVE DRUG,Mega Bangna,1,1F,Beauty & Wellness
SCB,Mega Bangna,1,1F,Bank & Financial Services
SECRET RECIPE,Mega Bangna,1,1F,Food & Beverage
SEEK N KEEP CLUB,Mega Bangna,1,1F,Lifestyle & Specialty
SEKI,Mega Bangna,1,1F,Food & Beverage
SEOUL STUDIO,Mega Bangna,1,1F,Lifestyle & Specialty
SHABUSHI,Mega Bangna,1,2F,Food & Beverage
SHAKARIKI 432,Mega Bangna,1,1F,Food & Beverage
SHICHIDA,Mega Bangna,1,2F,Services & Education
SIN CHAI HUA,Mega Bangna,1,GF,Lifestyle & Specialty
SINDOSEGI,Mega Bangna,1,1F,Food & Beverage
SKECHERS,Mega Bangna,1,2F,Fashion & Apparel
SKYLUCK,Mega Bangna,1,1F,Food & Beverage
SLC CLINIC,Mega Bangna,1,1F,Beauty & Wellness
SLEEPING CLOUD,Mega Bangna,1,1F,Lifestyle & Specialty
SLIMEVILLE,Mega Bangna,1,2F,Entertainment
SMILEY,Mega Bangna,1,1F,Fashion & Apparel
SMITH&CO,Mega Bangna,1,1F,Food & Beverage
SOLSOT,Mega Bangna,1,2F,Food & Beverage
SOMTAM NUA,Mega Bangna,1,2F,Food & Beverage
SOS,Mega Bangna,1,1F,Fashion & Apparel
SOURI,Mega Bangna,1,1F,Food & Beverage
SPAGHETTI FACTORY,Mega Bangna,1,2F,Food & Beverage
SPARSHA SLIMMING CENTER,Mega Bangna,1,1F,Beauty & Wellness
SPORTSWORLD,Mega Bangna,1,2F,Fashion & Apparel
SSAMTHING TOGETHER,Mega Bangna,1,2F,Food & Beverage
STANLEY,Mega Bangna,1,1F,Lifestyle & Specialty
STARBUCKS COFFEE,Mega Bangna,1,1F,Food & Beverage
SUB-ZERO ICE SKATE CLUB,Mega Bangna,1,2F,Entertainment
SUBWAY,Mega Bangna,1,1F,Food & Beverage
SUGAR MONDAY,Mega Bangna,1,1F,Fashion & Apparel
SUGARLESS,Mega Bangna,1,1F,Food & Beverage
SUIT SELECT,Mega Bangna,1,1F,Fashion & Apparel
SUKISHI KOREAN CHARCOAL GRILL,Mega Bangna,1,1F,Food & Beverage
SUMMERLOVE AND CO,Mega Bangna,1,2F,Fashion & Apparel
SUNGLASS HUT,Mega Bangna,1,1F,Fashion & Apparel
SUNNIES,Mega Bangna,1,2F,Fashion & Apparel
SUNRISE TACOS,Mega Bangna,1,1F,Food & Beverage
SUPER SPORTS,Mega Bangna,1,2F,Fashion & Apparel
SUPERDRY,Mega Bangna,1,1F,Fashion & Apparel
SUPER SPORTS,Mega Bangna,1,2F,Fashion & Apparel
SUSHI DEN,Mega Bangna,1,2F,Food & Beverage
SUSHI PLUS,Mega Bangna,1,1F,Food & Beverage
SUSHIRO,Mega Bangna,1,2F,Food & Beverage
SWAROVSKI,Mega Bangna,1,1F,Fashion & Apparel
SWATCH,Mega Bangna,1,1F,Fashion & Apparel
SWENSEN'S,Mega Bangna,1,2F,Food & Beverage
T TIME SERVICE,Mega Bangna,1,GF,Lifestyle & Specialty
TAG HEUER,Mega Bangna,1,1F,Fashion & Apparel
TAN POR SALAPAO,Mega Bangna,1,1F,Food & Beverage
TENJO SUSHI & YAKINIKU PREMIUM BUFFET,Mega Bangna,1,2F,Food & Beverage
TEVA,Mega Bangna,1,1F,Fashion & Apparel
TG FONE,Mega Bangna,1,2F,Technology & Electronics
THAI CREDIT BANK PCL,Mega Bangna,1,1F,Bank & Financial Services
THAI LIFE INSURANCE,Mega Bangna,1,1F,Bank & Financial Services
THANK YOU CUP,Mega Bangna,1,1F,Food & Beverage
THE ADJECTIVE,Mega Bangna,1,1F,Fashion & Apparel
THE BIBIMBAB,Mega Bangna,1,2F,Food & Beverage
THE ESQUIRE BARBER CLUB,Mega Bangna,1,GF,Beauty & Wellness
THE KLINIQUE,Mega Bangna,1,1F,Beauty & Wellness
THE NORTH FACE,Mega Bangna,1,2F,Fashion & Apparel
THE PIZZA COMPANY,Mega Bangna,1,2F,Food & Beverage
THE ROLLING PINN,Mega Bangna,1,2F,Food & Beverage
THE TRAVEL STORE,Mega Bangna,1,2F,Fashion & Apparel
THE VOLCANO,Mega Bangna,1,1F,Food & Beverage
THONGSMITH,Mega Bangna,1,1F,Food & Beverage
TIMBUK2,Mega Bangna,1,2F,Fashion & Apparel
TISCO BANK,Mega Bangna,1,1F,Bank & Financial Services
TISSOT,Mega Bangna,1,1F,Fashion & Apparel
TOCA BOX,Mega Bangna,1,2F,Entertainment
TOHKAI YAKINIKU,Mega Bangna,1,2F,Food & Beverage
TOKYO SWEETS,Mega Bangna,1,1F,Food & Beverage
TOMMY HILFIGER,Mega Bangna,1,1F,Fashion & Apparel
TOMS,Mega Bangna,1,2F,Fashion & Apparel
TONKATSU AOKI,Mega Bangna,1,1F,Food & Beverage
TONKATSU WAKO,Mega Bangna,1,1F,Food & Beverage
TOP CHAROEN,Mega Bangna,1,1F,Fashion & Apparel
TOPOLOGIE,Mega Bangna,1,1F,Fashion & Apparel
TOPS,Mega Bangna,1,GF,Supermarket
TOPS FOOD HALL,Mega Bangna,1,GF,Supermarket
TOPTOY,Mega Bangna,1,2F,Entertainment
TP TEA,Mega Bangna,1,1F,Food & Beverage
TRSC FAMILY EYE & VISION CLINIC,Mega Bangna,1,1F,Beauty & Wellness
TRUE,Mega Bangna,1,2F,Technology & Electronics
TRUE,Mega Bangna,1,2F,Technology & Electronics
TTB,Mega Bangna,1,1F,Bank & Financial Services
TUDOR,Mega Bangna,1,1F,Fashion & Apparel
TUM TUM ZAPP CAFE,Mega Bangna,1,1F,Food & Beverage
TWG TEA,Mega Bangna,1,1F,Food & Beverage
TWINMADE,Mega Bangna,1,1F,Lifestyle & Specialty
UNIQLO,Mega Bangna,1,1F,Fashion & Apparel
UOB,Mega Bangna,1,1F,Bank & Financial Services
URBAN REVIVO,Mega Bangna,1,1F,Fashion & Apparel
URTHE,Mega Bangna,1,2F,Fashion & Apparel
V SQUARE CLINIC,Mega Bangna,1,1F,Beauty & Wellness
VANS,Mega Bangna,1,2F,Fashion & Apparel
VERASU,Mega Bangna,1,2F,Lifestyle & Specialty
VIRIYAH INSURANCE,Mega Bangna,1,1F,Bank & Financial Services
VIVO,Mega Bangna,1,2F,Technology & Electronics
VOCALIZE - SINGING ACADEMY BY KRU FASAI,Mega Bangna,1,1F,Services & Education
WACKY WILLY,Mega Bangna,1,1F,Lifestyle & Specialty
WACOAL,Mega Bangna,1,1F,Fashion & Apparel
WALL STREET ENGLISH,Mega Bangna,1,2F,Services & Education
WARABIMOCHI KAMAKURA,Mega Bangna,1,1F,Food & Beverage
WASH ME,Mega Bangna,1,GF,Lifestyle & Specialty
WATSONS,Mega Bangna,1,1F,Beauty & Wellness
WHITE STORY,Mega Bangna,1,1F,Food & Beverage
WILSON,Mega Bangna,1,2F,Fashion & Apparel
WINE CONNECTION BISTRO,Mega Bangna,1,1F,Food & Beverage
WISDOM INTERNATIONAL BUFFET,Mega Bangna,1,1F,Food & Beverage
XIAO FUWANG,Mega Bangna,1,1F,Food & Beverage
YAKINIKU LIKE,Mega Bangna,1,1F,Food & Beverage
YAMAHA MUSIC SCHOOL,Mega Bangna,1,2F,Services & Education
YAOWARAT GOLD SHOP,Mega Bangna,1,1F,Fashion & Apparel
YAYOI JAPANESE RESTAURANT,Mega Bangna,1,2F,Food & Beverage
YENLY YOURS,Mega Bangna,1,1F,Food & Beverage
YOGURBARA,Mega Bangna,1,1F,Food & Beverage
YOGURT LAND,Mega Bangna,1,2F,Food & Beverage
YOLE,Mega Bangna,1,2F,Food & Beverage
YONNY,Mega Bangna,1,1F,Fashion & Apparel
YOSHINOYA,Mega Bangna,1,2F,Food & Beverage
YOU & I SUKI,Mega Bangna,1,2F,Food & Beverage
YUEDPAO,Mega Bangna,1,GF,Fashion & Apparel
YUGEN,Mega Bangna,1,2F,Beauty & Wellness
YUZU SUKI,Mega Bangna,1,2F,Food & Beverage
YVES ROCHER,Mega Bangna,1,1F,Beauty & Wellness
ZARA,Mega Bangna,1,1F,Fashion & Apparel
ZEN JAPANESE RESTAURANT,Mega Bangna,1,1F,Food & Beverage
ZOJIRUSHI,Mega Bangna,1,2F,Lifestyle & Specialty
ZOOM CAMERA,Mega Bangna,1,2F,Technology & Electronics
คัตสึ มิโดริ,Mega Bangna,1,1F,Food & Beverage
เจียงลูกชิ้นปลาและขนมจีนบุฟเฟ่ต์,Mega Bangna,1,2F,Food & Beverage
