Source,Target,Weight,Floor,Category
SEOGA & COOK,centralwOrld,1,7F,Food & Beverage
SEPHORA,centralwOrld,1,2F,Beauty & Wellness
SHABUSHI,centralwOrld,1,6F,Food & Beverage
SHAKE SHACK,centralwOrld,1,1F,Food & Beverage
SHITORI,centralwOrld,1,3F,Food & Beverage
SHOE STORY,centralwOrld,1,2F,Fashion & Apparel
SHU UEMURA,centralwOrld,1,2F,Fashion & Apparel
SIAM COMMERCIAL BANK,centralwOrld,1,4F,Bank & Financial Services
SIAM LASER CLINIC,centralwOrld,1,5F,Beauty & Wellness
SIAM MARKETING,centralwOrld,1,5F,Lifestyle & Specialty
SIAMAUMPAWA,centralwOrld,1,7F,Food & Beverage
SIAMPARASITE,centralwOrld,1,1F,Food & Beverage
SILHOUETTE,centralwOrld,1,2F,Fashion & Apparel
SKECHERS,centralwOrld,1,3F,Fashion & Apparel
SLAMMERS,centralwOrld,1,3F,Fashion & Apparel
SLIM CONCEPT - MARIZA CLINIC,centralwOrld,1,5F,Beauty & Wellness
SMART TRAVEL,centralwOrld,1,3F,Fashion & Apparel
SMELL LEMONGRASS,centralwOrld,1,1F,Beauty & Wellness
SMILEYHOUND,centralwOrld,1,2F,Fashion & Apparel
SODA,centralwOrld,1,1F,Fashion & Apparel
SOMBOON SEAFOOD,centralwOrld,1,6F,Food & Beverage
SOMTAM NUA,centralwOrld,1,3F,Food & Beverage
SONG FA BAK KUT TEH,centralwOrld,1,3F,Food & Beverage
SPAGHETTI FACTORY,centralwOrld,1,6F,Food & Beverage
SQUEEZE BY TIPCO,centralwOrld,1,6F,Food & Beverage
STARBUCKS COFFEE,centralwOrld,1,1F,Food & Beverage
STARBUCKS COFFEE,centralwOrld,1,3F,Food & Beverage
STARBUCKS COFFEE,centralwOrld,1,5F,Food & Beverage
STRETCH ME BY LET'S RELAX,centralwOrld,1,3F,Beauty & Wellness
STUDIO360,centralwOrld,1,5F,Lifestyle & Specialty
SUIT SELECT,centralwOrld,1,3F,Fashion & Apparel
SUKEE MAO WORLD LIK,centralwOrld,1,7F,Food & Beverage
SUKISHI,centralwOrld,1,6F,Food & Beverage
SUKONTA,centralwOrld,1,3F,Beauty & Wellness
SUNMOULIN ROYAL,centralwOrld,1,3F,Food & Beverage
SUPER SPORTS,centralwOrld,1,3F,Fashion & Apparel
SUPER RICH,centralwOrld,1,1F,Bank & Financial Services
SUPER RICH,centralwOrld,1,3F,Bank & Financial Services
SUSHI CYU,centralwOrld,1,3F,Food & Beverage
SUSHI DEN,centralwOrld,1,7F,Food & Beverage
SUSHIRO,centralwOrld,1,7F,Food & Beverage
SUUNTO,centralwOrld,1,3F,Fashion & Apparel
SUVARN,centralwOrld,1,2F,Beauty & Wellness
SWAROVSKI,centralwOrld,1,1F,Fashion & Apparel
SWATCH,centralwOrld,1,1F,Fashion & Apparel
SWENSEN'S,centralwOrld,1,6F,Food & Beverage
TAJIMAYA YAKINIKU,centralwOrld,1,7F,Food & Beverage
TAKEO KIKUCHI,centralwOrld,1,3F,Fashion & Apparel
TAMMACHAATSEEFOOD,centralwOrld,1,7F,Food & Beverage
TAN KUN,centralwOrld,1,1F,Food & Beverage
TANK STORE,centralwOrld,1,3F,Fashion & Apparel
TAOHOAY PEDDEANG,centralwOrld,1,7F,Food & Beverage
TAROTO,centralwOrld,1,3F,Food & Beverage
TEDDY HOUSE,centralwOrld,1,5F,Lifestyle & Specialty
TELEWIZ,centralwOrld,1,4F,Technology & Electronics
TENJO,centralwOrld,1,6F,Food & Beverage
TERACHAIKAIYANGBANGTAN,centralwOrld,1,7F,Food & Beverage
TEVA,centralwOrld,1,2F,Fashion & Apparel
TG FONE,centralwOrld,1,5F,Technology & Electronics
THAI CREDIT BANK,centralwOrld,1,4F,Bank & Financial Services
THAILAND POST OFFICE,centralwOrld,1,B1,Lifestyle & Specialty
THANN,centralwOrld,1,2F,Beauty & Wellness
THE ADJECTIVE,centralwOrld,1,1F,Fashion & Apparel
THE ALLEY,centralwOrld,1,6F,Food & Beverage
THE BODY SHOP,centralwOrld,1,2F,Beauty & Wellness
THE CASSETTE MUSIC BAR,centralwOrld,1,2F,Food & Beverage
THE COFFEE ACADEMICS,centralwOrld,1,2F,Food & Beverage
THE EDITOR'S MARKET,centralwOrld,1,2F,Fashion & Apparel
THE FACE SHOP,centralwOrld,1,2F,Beauty & Wellness
THE GADGET,centralwOrld,1,4F,Technology & Electronics
THE KLINIQUE,centralwOrld,1,5F,Beauty & Wellness
THE NEXT,centralwOrld,1,4F,Fashion & Apparel
THE NORTH FACE,centralwOrld,1,3F,Fashion & Apparel
THE PARROT,centralwOrld,1,2F,Fashion & Apparel
THE RINK ICE ARENA,centralwOrld,1,2F,Entertainment
THEPNAKORN,centralwOrld,1,7F,Food & Beverage
THONG SMITH,centralwOrld,1,3F,Food & Beverage
TIME ZONE,centralwOrld,1,5F,Fashion & Apparel
TIME CARE SHOP,centralwOrld,1,B1,Lifestyle & Specialty
TIME CLINIC,centralwOrld,1,B1,Lifestyle & Specialty
TIME,centralwOrld,1,B1,Lifestyle & Specialty
TISCO BANK,centralwOrld,1,4F,Bank & Financial Services
TISSOT,centralwOrld,1,1F,Fashion & Apparel
TMB THANACHART BANK,centralwOrld,1,4F,Bank & Financial Services
TO B 1 HAIR STATION,centralwOrld,1,3F,Beauty & Wellness
TOKYO SWEETS,centralwOrld,1,3F,Food & Beverage
TOMMY HILFIGER,centralwOrld,1,1F,Fashion & Apparel
TOMS,centralwOrld,1,3F,Fashion & Apparel
TORY BURCH,centralwOrld,1,1F,Fashion & Apparel
TOYBIES,centralwOrld,1,2F,Lifestyle & Specialty
TOYS R US,centralwOrld,1,6F,Lifestyle & Specialty
TRUE,centralwOrld,1,4F,Technology & Electronics
TRUE,centralwOrld,1,4F,Technology & Electronics
TSUJIRI,centralwOrld,1,7F,Food & Beverage
TSUTA,centralwOrld,1,3F,Food & Beverage
TUMI,centralwOrld,1,1F,Fashion & Apparel
UMM!..MILK,centralwOrld,1,7F,Food & Beverage
UNDER ARMOUR,centralwOrld,1,3F,Fashion & Apparel
UNIQLO,centralwOrld,1,3F,Fashion & Apparel
UNITED OVERSEAS BANK,centralwOrld,1,4F,Bank & Financial Services
UOB,centralwOrld,1,4F,Bank & Financial Services
UPRISE,centralwOrld,1,2F,Lifestyle & Specialty
UPRISE,centralwOrld,1,5F,Lifestyle & Specialty
VANS,centralwOrld,1,3F,Fashion & Apparel
VARELA,centralwOrld,1,5F,Beauty & Wellness
VASO TAPAS BAR,centralwOrld,1,1F,Food & Beverage
VICTORIA BY COCOTTE,centralwOrld,1,1F,Food & Beverage
VICTORIA SECRET BEAUTY,centralwOrld,1,1F,Beauty & Wellness
VICTORINOX,centralwOrld,1,3F,Fashion & Apparel
VIJITTRA'S JEWELRY,centralwOrld,1,2F,Fashion & Apparel
VITREE,centralwOrld,1,2F,Lifestyle & Specialty
VIVE PERFUME,centralwOrld,1,2F,Beauty & Wellness
VIVO,centralwOrld,1,4F,Technology & Electronics
VOCALIZE SINGING ACADEMY,centralwOrld,1,6F,Services & Education
VUUDH,centralwOrld,1,3F,Beauty & Wellness
WAKINGBEE,centralwOrld,1,2F,Fashion & Apparel
WAKINGBEE,centralwOrld,1,3F,Fashion & Apparel
WARP,centralwOrld,1,2F,Food & Beverage
WASH ME,centralwOrld,1,B1,Lifestyle & Specialty
WATCH STATION,centralwOrld,1,2F,Fashion & Apparel
WATCH MANIA PROTECTION,centralwOrld,1,5F,Lifestyle & Specialty
WATSONS,centralwOrld,1,4F,Beauty & Wellness
WATTS,centralwOrld,1,5F,Lifestyle & Specialty
WIREFAST,centralwOrld,1,4F,Technology & Electronics
WITH IT,centralwOrld,1,2F,Fashion & Apparel
WONDER PHOTO SHOP,centralwOrld,1,4F,Lifestyle & Specialty
X=ACT,centralwOrld,1,2F,Fashion & Apparel
XIAOMI,centralwOrld,1,4F,Technology & Electronics
XING FU TANG THAILAND BUBBLE TEA,centralwOrld,1,7F,Food & Beverage
YACCO MARICARD,centralwOrld,1,1F,Fashion & Apparel
YAMAHA MUSIC SCHOOL,centralwOrld,1,6F,Services & Education
YAMAMORI WAFFLE,centralwOrld,1,3F,Food & Beverage
YAMASA CHIKUWA,centralwOrld,1,3F,Food & Beverage
YENLY YOURS,centralwOrld,1,7F,Food & Beverage
YODYOKO,centralwOrld,1,3F,Fashion & Apparel
YOGURT LAND,centralwOrld,1,6F,Food & Beverage
YOMIE'S RICE X YOGURT,centralwOrld,1,3F,Food & Beverage
YOSHINOYA,centralwOrld,1,6F,Food & Beverage
YOU & I SUKI,centralwOrld,1,6F,Food & Beverage
YUGEN,centralwOrld,1,2F,Beauty & Wellness
YUZU HOUSE,centralwOrld,1,3F,Food & Beverage
YVES ROCHER,centralwOrld,1,2F,Beauty & Wellness
ZABBEILI,centralwOrld,1,1F,Food & Beverage
ZEN JAPANESE RESTAURANT,centralwOrld,1,6F,Food & Beverage
ZHENG DOU GRAND,centralwOrld,1,6F,Food & Beverage
ZWILLING J.A. HENCKELS,centralwOrld,1,5F,Lifestyle & Specialty
เนื้อคู่,centralwOrld,1,6F,Food & Beverage
เบิร์นบุษบา,centralwOrld,1,6F,Food & Beverage
เสือใต้,centralwOrld,1,7F,Food & Beverage
หยวนหมิงหยวนเส้นหมี่,centralwOrld,1,7F,Food & Beverage
